date,equity,QQQ->TQQQ_eq,QQQ->TQQQ_state,XLE->XLE_eq,XLE->XLE_state,XLV->XLV_eq,XLV->XLV_state,safety_gld,vix,vix_sma
2001-02-06,103868.12,74076.67,cash,13827.64,cash,10864.58,cash,5099.23,21.98,23.45
2001-02-07,103877.69,74088.2,cash,13829.8,cash,10866.27,cash,5093.43,21.67,23.13
2001-02-08,103845.68,74099.73,cash,13831.95,cash,10867.96,cash,5046.04,21.46,22.87
2001-02-09,103856.23,74111.26,cash,13834.1,cash,10869.65,cash,5041.21,22.03,22.68
2001-02-12,103885.14,74122.8,cash,13836.26,cash,10871.34,cash,5054.75,21.92,22.55
2001-02-13,103892.79,74134.34,cash,13838.41,cash,10873.04,cash,5047.01,21.37,22.35
2001-02-14,103887.87,74145.87,cash,13840.56,cash,10874.73,cash,5026.7,21.52,22.18
2001-02-15,103828.79,74157.42,cash,13842.72,cash,10876.42,cash,4952.24,20.27,22.03
2001-02-16,103900.27,74168.96,cash,13844.87,cash,10878.11,cash,5008.33,22.12,21.97
2001-02-20,103878.84,74192.05,cash,13849.18,cash,10881.5,cash,4956.11,24.69,22.04
2001-02-21,103938.72,74203.6,cash,13851.34,cash,10883.19,cash,5000.59,25.75,22.25
2001-02-22,103963.79,74215.15,cash,13853.49,cash,10884.89,cash,5010.26,26.76,22.49
2001-02-23,104026.58,74226.7,cash,13855.65,cash,10886.58,cash,5057.65,27.21,22.72
2001-02-26,104145.46,74238.25,cash,13857.81,cash,10888.28,cash,5161.12,25.43,22.86
2001-02-27,104187.94,74249.81,cash,13859.96,cash,10889.97,cash,5188.2,26.49,23.05
2001-02-28,104184.01,74261.36,cash,13862.12,cash,10891.67,cash,5168.86,28.35,23.34
2001-03-01,104168.48,74220.04,cash,13854.41,cash,10885.61,cash,5208.42,28.08,23.65
2001-03-02,104127.02,74231.59,cash,13856.56,cash,10887.3,cash,5151.57,27.43,23.93
2001-03-05,104150.27,74243.15,cash,13858.72,cash,10888.99,cash,5159.41,27.12,24.19
2001-03-06,104118.62,74254.7,cash,13860.88,cash,10890.69,cash,5112.35,25.89,24.38
2001-03-07,104165.4,74266.26,cash,13863.04,cash,10892.38,cash,5143.72,24.12,24.48
2001-03-08,104261.2,74277.82,cash,13865.19,cash,10894.08,cash,5224.11,24.29,24.62
2001-03-09,104392.88,74289.38,cash,13867.35,cash,10895.78,cash,5340.37,25.62,24.82
2001-03-12,104411.63,74300.94,cash,13869.51,cash,10897.47,cash,5343.71,30.32,25.24
2001-03-13,104332.94,74312.51,cash,13871.67,cash,10899.17,cash,5249.6,27.55,25.52
2001-03-14,104256.21,74324.07,cash,13873.83,cash,10900.86,cash,5157.45,29.61,25.93
2001-03-15,104224.58,74335.64,cash,13875.99,cash,10902.56,cash,5110.39,28.56,26.28
2001-03-16,104202.76,74347.21,cash,13878.15,cash,10904.26,cash,5073.14,29.91,26.76
2001-03-19,104255.44,74358.79,cash,13880.31,cash,10905.96,cash,5110.39,29.78,27.15
2001-03-20,104290.48,74370.36,cash,13882.47,cash,10907.65,cash,5130.0,30.96,27.46
2001-03-21,104333.36,74381.94,cash,13884.63,cash,10909.35,cash,5157.45,31.93,27.77
2001-03-22,104327.23,74393.51,cash,13886.79,cash,10911.05,cash,5135.88,32.84,28.07
2001-03-23,104350.51,74405.09,cash,13888.95,cash,10912.75,cash,5143.72,30.45,28.24
2001-03-26,104371.84,74416.67,cash,13891.11,cash,10914.45,cash,5149.6,29.04,28.42
2001-03-27,104363.75,74428.26,cash,13893.27,cash,10916.14,cash,5126.08,27.04,28.44
2001-03-28,104351.75,74439.84,cash,13895.44,cash,10917.84,cash,5098.63,28.58,28.46
2001-03-29,104347.59,74451.43,cash,13897.6,cash,10919.54,cash,5079.02,29.17,28.51
2001-03-30,104341.48,74463.02,cash,13899.76,cash,10921.24,cash,5057.45,28.64,28.57
2001-04-02,104309.87,74320.79,cash,13873.21,cash,10900.38,cash,5215.49,31.21,28.78
2001-04-03,104355.91,74332.35,cash,13875.37,cash,10902.08,cash,5246.11,34.72,29.22
2001-04-04,104406.03,74343.92,cash,13877.53,cash,10903.78,cash,5280.8,34.07,29.71
2001-04-05,104417.38,74355.5,cash,13879.69,cash,10905.47,cash,5276.72,29.94,30.0
2001-04-06,104460.36,74367.07,cash,13881.85,cash,10907.17,cash,5304.27,31.69,30.3
2001-04-09,104447.23,74378.64,cash,13884.01,cash,10908.87,cash,5275.7,31.91,30.38
2001-04-10,104443.27,74390.22,cash,13886.17,cash,10910.57,cash,5256.31,29.44,30.47
2001-04-11,104483.2,74401.8,cash,13888.34,cash,10912.26,cash,5280.8,28.46,30.42
2001-04-12,104527.22,74413.38,cash,13890.5,cash,10913.96,cash,5309.37,26.12,30.3
2001-04-16,104624.43,74436.55,cash,13894.82,cash,10917.36,cash,5375.7,26.33,30.12
2001-04-17,104590.9,74448.13,cash,13896.98,cash,10919.06,cash,5326.72,25.61,29.91
2001-04-18,104611.45,74459.72,cash,13899.15,cash,10920.76,cash,5331.82,24.13,29.57
2001-04-19,104713.64,74471.31,cash,13901.31,cash,10922.46,cash,5418.56,24.16,29.18
2001-04-20,104711.75,74482.9,cash,13903.48,cash,10924.16,cash,5401.21,25.38,28.8
2001-04-23,104703.74,74494.5,cash,13905.64,cash,10925.86,cash,5377.74,28.16,28.69
2001-04-24,104735.53,74506.09,cash,13907.8,cash,10927.56,cash,5394.07,28.49,28.66
2001-04-25,104711.19,74517.69,cash,13909.97,cash,10929.26,cash,5354.27,27.4,28.68
2001-04-26,104763.39,74529.29,cash,13912.13,cash,10930.96,cash,5391.01,25.96,28.55
2001-04-27,104776.82,74540.89,cash,13914.3,cash,10932.66,cash,5388.97,24.02,28.29
2001-04-30,104792.29,74552.49,cash,13916.46,cash,10934.37,cash,5388.97,25.48,28.13
2001-05-01,104813.88,74679.89,cash,13940.25,cash,10953.05,cash,5240.69,24.2,27.78
2001-05-02,104849.21,74691.52,cash,13942.42,cash,10954.76,cash,5260.52,24.23,27.26
2001-05-03,104880.57,74703.14,cash,13944.59,cash,10956.46,cash,5276.38,25.78,26.84
2001-05-04,104896.07,74714.77,cash,13946.76,cash,10958.17,cash,5276.38,23.91,26.54
2001-05-07,104910.58,74726.4,cash,13948.93,cash,10959.87,cash,5275.39,24.86,26.2
2001-05-08,104903.29,74738.03,cash,13951.1,cash,10961.58,cash,5252.59,24.44,25.83
2001-05-09,105016.94,74749.66,cash,13953.27,cash,10963.28,cash,5350.72,24.35,25.57
2001-05-10,105014.61,74761.3,cash,13955.44,cash,10964.99,cash,5332.88,24,25.35
2001-05-11,105011.29,74772.93,cash,13957.61,cash,10966.7,cash,5314.05,23.54,25.22
2001-05-14,105035.73,74784.57,cash,13959.79,cash,10968.4,cash,5322.97,24.26,25.12
2001-05-15,105049.27,74796.21,cash,13961.96,cash,10970.11,cash,5320.98,23.71,25.02
2001-05-16,105140.12,74807.85,cash,13964.13,cash,10971.82,cash,5396.32,21.89,24.91
2001-05-17,105182.41,74819.5,cash,13966.31,cash,10973.53,cash,5423.08,21.47,24.78
2001-05-18,105451.7,74831.14,cash,13968.48,cash,10975.23,cash,5676.84,21.23,24.57
2001-05-21,105453.35,74842.79,cash,13970.65,cash,10976.94,cash,5662.96,20.76,24.2
2001-05-22,105460.95,74854.44,cash,13972.83,cash,10978.65,cash,5655.03,21.35,23.84
2001-05-23,105446.75,74866.09,cash,13975.0,cash,10980.36,cash,5625.3,22.08,23.58
2001-05-24,105373.08,74877.74,cash,13977.18,cash,10982.07,cash,5536.08,20.57,23.31
2001-05-25,105361.85,74889.4,cash,13979.35,cash,10983.78,cash,5509.32,20.6,23.14
2001-05-29,105313.64,74912.71,cash,13983.71,cash,10987.2,cash,5430.02,22.14,22.97
2001-05-30,105174.55,74924.37,cash,13985.88,cash,10988.91,cash,5275.39,22.76,22.9
2001-05-31,105189.11,74936.04,cash,13988.06,cash,10990.62,cash,5274.4,22.64,22.82
2001-06-01,105223.5,74971.74,cash,13994.72,cash,10995.86,cash,5261.17,21.59,22.61
2001-06-04,105210.48,74983.41,cash,13996.9,cash,10997.57,cash,5232.6,21.38,22.48
2001-06-05,105241.81,74995.08,cash,13999.08,cash,10999.28,cash,5248.37,19.58,22.22
2001-06-06,105255.4,75006.75,cash,14001.26,cash,11000.99,cash,5246.4,20.39,22.01
2001-06-07,105272.94,75018.43,cash,14003.44,cash,11002.7,cash,5248.37,19.67,21.78
2001-06-08,105429.4,75030.11,cash,14005.62,cash,11004.42,cash,5389.26,19.92,21.58
2001-06-11,105336.59,75041.78,cash,14007.8,cash,11006.13,cash,5280.88,20.7,21.43
2001-06-12,105428.03,75053.46,cash,14009.98,cash,11007.84,cash,5356.74,20.7,21.26
2001-06-13,105459.37,75065.15,cash,14012.16,cash,11009.55,cash,5372.51,21.45,21.14
2001-06-14,105536.03,75076.83,cash,14014.34,cash,11011.27,cash,5433.59,23.12,21.21
2001-06-15,105460.97,75088.52,cash,14016.52,cash,11012.98,cash,5342.95,22.81,21.27
2001-06-18,105513.99,75100.2,cash,14018.7,cash,11014.7,cash,5380.39,23.17,21.37
2001-06-19,105541.4,75111.89,cash,14020.89,cash,11016.41,cash,5392.21,22.34,21.45
2001-06-20,105537.29,75123.58,cash,14023.07,cash,11018.13,cash,5372.51,21.71,21.47
2001-06-21,105556.82,75135.28,cash,14025.25,cash,11019.84,cash,5376.45,19.38,21.33
2001-06-22,105567.48,75146.97,cash,14027.43,cash,11021.56,cash,5371.52,20.02,21.3
2001-06-25,105610.67,75158.67,cash,14029.62,cash,11023.27,cash,5399.11,20.67,21.31
2001-06-26,105670.6,75170.37,cash,14031.8,cash,11024.99,cash,5443.44,21.2,21.26
2001-06-27,105607.38,75182.07,cash,14033.99,cash,11026.7,cash,5364.62,20.88,21.17
2001-06-28,105565.84,75193.77,cash,14036.17,cash,11028.42,cash,5307.48,20.01,21.03
2001-06-29,105611.0,75205.47,cash,14038.35,cash,11030.14,cash,5337.04,19.06,20.91
2001-07-02,105597.05,75237.9,cash,14044.41,cash,11034.89,cash,5279.85,18.76,20.78
2001-07-03,105585.22,75249.61,cash,14046.59,cash,11036.61,cash,5252.41,18.92,20.74
2001-07-05,105565.49,75273.04,cash,14050.97,cash,11040.05,cash,5201.44,20.09,20.73
2001-07-06,105598.76,75284.75,cash,14053.15,cash,11041.76,cash,5219.09,21.63,20.83
2001-07-09,105622.22,75296.47,cash,14055.34,cash,11043.48,cash,5226.93,22.48,20.96
2001-07-10,105631.97,75308.19,cash,14057.53,cash,11045.2,cash,5221.05,23.25,21.08
2001-07-11,105694.64,75319.91,cash,14059.72,cash,11046.92,cash,5268.09,24.01,21.25
2001-07-12,105673.03,75331.64,cash,14061.91,cash,11048.64,cash,5230.85,22.09,21.28
2001-07-13,105698.47,75343.36,cash,14064.09,cash,11050.36,cash,5240.65,21.14,21.18
2001-07-16,105710.18,75355.09,cash,14066.28,cash,11052.08,cash,5236.73,22.91,21.19
2001-07-17,105751.3,75366.82,cash,14068.47,cash,11053.8,cash,5262.21,22.61,21.16
2001-07-18,105812.03,75378.55,cash,14070.66,cash,11055.52,cash,5307.3,23.6,21.22
2001-07-19,105802.19,75390.28,cash,14072.85,cash,11057.24,cash,5281.81,22.51,21.26
2001-07-20,105831.56,75402.02,cash,14075.04,cash,11058.96,cash,5295.53,22.34,21.41
2001-07-23,105821.72,75413.75,cash,14077.23,cash,11060.68,cash,5270.05,23.74,21.6
2001-07-24,105855.02,75425.49,cash,14079.43,cash,11062.41,cash,5287.69,25.24,21.82
2001-07-25,105835.38,75437.23,cash,14081.62,cash,11064.13,cash,5252.41,24,21.96
2001-07-26,105825.56,75448.97,cash,14083.81,cash,11065.85,cash,5226.93,23.01,22.07
2001-07-27,105864.74,75460.72,cash,14086.0,cash,11067.57,cash,5250.45,22,22.17
2001-07-30,105829.43,75472.46,cash,14088.19,cash,11069.29,cash,5199.48,22.69,22.35
2001-07-31,105876.46,75484.21,cash,14090.39,cash,11071.02,cash,5230.85,21.62,22.49
2001-08-01,105905.85,75457.92,cash,14085.48,cash,11067.16,cash,5295.29,20.56,22.58
2001-08-02,105925.47,75469.66,cash,14087.67,cash,11068.88,cash,5299.25,20.09,22.58
2001-08-03,105954.98,75481.41,cash,14089.86,cash,11070.61,cash,5313.1,19.89,22.49
2001-08-06,105956.79,75493.16,cash,14092.06,cash,11072.33,cash,5299.25,21.89,22.46
2001-08-07,105970.48,75504.91,cash,14094.25,cash,11074.05,cash,5297.27,21.01,22.35
2001-08-08,106000.0,75516.66,cash,14096.44,cash,11075.78,cash,5311.13,22.32,22.26
2001-08-09,106118.59,75528.41,cash,14098.64,cash,11077.5,cash,5414.04,21.75,22.25
2001-08-10,106148.12,75540.17,cash,14100.83,cash,11079.22,cash,5427.9,20.55,22.22
2001-08-13,106199.43,75551.93,cash,14103.03,cash,11080.95,cash,5463.52,20.42,22.09
2001-08-14,106223.02,75563.69,cash,14105.22,cash,11082.67,cash,5471.44,20.48,21.99
2001-08-15,106230.79,75575.45,cash,14107.42,cash,11084.4,cash,5463.52,20.91,21.85
2001-08-16,106232.62,75587.21,cash,14109.61,cash,11086.12,cash,5449.67,21.54,21.8
2001-08-17,106325.49,75598.98,cash,14111.81,cash,11087.85,cash,5526.86,23.84,21.88
2001-08-20,106279.83,75610.74,cash,14114.01,cash,11089.58,cash,5465.5,22.87,21.83
2001-08-21,106273.75,75622.51,cash,14116.2,cash,11091.3,cash,5443.73,24.4,21.79
2001-08-22,106279.55,75634.28,cash,14118.4,cash,11093.03,cash,5433.83,22.44,21.71
2001-08-23,106315.03,75646.06,cash,14120.6,cash,11094.75,cash,5453.63,22.23,21.68
2001-08-24,106277.3,75657.83,cash,14122.79,cash,11096.48,cash,5400.19,19.71,21.56
2001-08-27,106293.0,75669.61,cash,14124.99,cash,11098.21,cash,5400.19,20.56,21.45
2001-08-28,106296.83,75681.38,cash,14127.19,cash,11099.94,cash,5388.31,22,21.47
2001-08-29,106342.22,75693.16,cash,14129.39,cash,11101.66,cash,5418.0,23.03,21.6
2001-08-30,106387.62,75704.95,cash,14131.59,cash,11103.39,cash,5447.69,25.41,21.86
2001-08-31,106387.49,75716.73,cash,14133.79,cash,11105.12,cash,5431.86,24.92,22.11
2001-09-04,106373.4,75791.05,cash,14147.66,cash,11116.02,cash,5318.67,25.85,22.31
2001-09-05,106386.2,75802.85,cash,14149.86,cash,11117.75,cash,5315.74,26.35,22.58
2001-09-06,106419.52,75814.65,cash,14152.07,cash,11119.48,cash,5333.33,28.61,22.89
2001-09-07,106440.14,75826.45,cash,14154.27,cash,11121.21,cash,5338.21,30.99,23.36
2001-09-10,106428.52,75838.25,cash,14156.47,cash,11122.94,cash,5310.85,31.84,23.92
2001-09-17,106862.92,75897.29,cash,14167.49,cash,11131.6,cash,5666.54,41.76,24.99
2001-09-18,106840.56,75909.1,cash,14169.7,cash,11133.33,cash,5628.43,38.87,25.91
2001-09-19,106908.11,75920.92,cash,14171.9,cash,11135.07,cash,5680.22,40.56,26.89
2001-09-20,106884.78,75932.73,cash,14174.11,cash,11136.8,cash,5641.13,43.74,28.0
2001-09-21,106960.14,75944.55,cash,14176.32,cash,11138.53,cash,5700.74,42.66,28.94
2001-09-24,106932.91,75956.37,cash,14178.52,cash,11140.27,cash,5657.74,37.75,29.68
2001-09-25,106953.56,75968.2,cash,14180.73,cash,11142.0,cash,5662.63,35.81,30.25
2001-09-26,107032.84,75980.02,cash,14182.94,cash,11143.74,cash,5726.14,35.26,30.9
2001-09-27,107025.15,75991.85,cash,14185.14,cash,11145.47,cash,5702.69,34,31.48
2001-09-28,107063.4,76003.67,cash,14187.35,cash,11147.21,cash,5725.17,31.93,32.1
2001-10-01,107059.63,76279.99,cash,14238.93,cash,11187.73,cash,5352.98,32.32,32.68
2001-10-02,107034.21,76291.86,cash,14241.15,cash,11189.47,cash,5311.73,31.18,33.14
2001-10-03,107050.04,76303.73,cash,14243.36,cash,11191.21,cash,5311.73,31.34,33.56
2001-10-04,107073.21,76315.61,cash,14245.58,cash,11192.96,cash,5319.06,31.97,33.89
2001-10-05,107110.13,76327.49,cash,14247.8,cash,11194.7,cash,5340.15,33.39,34.31
2001-10-08,107142.48,76339.37,cash,14250.02,cash,11196.44,cash,5356.65,35.12,34.77
2001-10-09,107086.81,76351.25,cash,14252.23,cash,11198.18,cash,5285.14,34.83,35.2
2001-10-10,107044.9,76363.14,cash,14254.45,cash,11199.93,cash,5227.38,31.6,35.35
2001-10-11,106994.74,76375.02,cash,14256.67,cash,11201.67,cash,5161.38,31.5,35.37
2001-10-12,107069.26,76386.91,cash,14258.89,cash,11203.41,cash,5220.05,35.27,35.54
2001-10-15,107027.36,76398.8,cash,14261.11,cash,11205.16,cash,5162.29,35.31,35.22
2001-10-16,107041.38,76410.69,cash,14263.33,cash,11206.9,cash,5160.46,32.88,34.92
2001-10-17,107077.41,76422.58,cash,14265.55,cash,11208.65,cash,5180.63,35.08,34.65
2001-10-18,107038.63,76434.48,cash,14267.77,cash,11210.39,cash,5125.99,34.95,34.21
2001-10-19,107058.16,76446.38,cash,14269.99,cash,11212.14,cash,5129.66,34.11,33.78
2001-10-22,106997.57,76458.28,cash,14272.21,cash,11213.88,cash,5053.2,32.25,33.51
2001-10-23,107019.85,76470.18,cash,14274.43,cash,11215.63,cash,5059.62,32,33.31
2001-10-24,107027.47,76482.08,cash,14276.65,cash,11217.37,cash,5051.37,30.95,33.1
2001-10-25,107075.43,76493.98,cash,14278.88,cash,11219.12,cash,5083.45,29.46,32.87
2001-10-26,107094.06,76505.89,cash,14281.1,cash,11220.86,cash,5086.2,28.42,32.7
2001-10-29,107137.44,76517.8,cash,14283.32,cash,11222.61,cash,5113.71,31.64,32.66
2001-10-30,107179.9,76529.71,cash,14285.55,cash,11224.36,cash,5140.29,33.46,32.78
2001-10-31,107182.95,76541.62,cash,14287.77,cash,11226.1,cash,5127.46,33.56,32.89
2001-11-01,107204.34,76383.09,cash,14258.18,cash,11202.85,cash,5360.22,32.31,32.9
2001-11-02,107220.19,76394.98,cash,14260.4,cash,11204.6,cash,5360.22,30.71,32.77
2001-11-05,107214.98,76406.87,cash,14262.62,cash,11206.34,cash,5339.16,30.5,32.54
2001-11-06,107250.94,76418.76,cash,14264.84,cash,11208.09,cash,5359.26,28.8,32.24
2001-11-07,107277.33,76430.66,cash,14267.06,cash,11209.83,cash,5369.79,29.13,32.11
2001-11-08,107239.58,76442.55,cash,14269.28,cash,11211.57,cash,5316.18,28.62,31.97
2001-11-09,107251.62,76454.45,cash,14271.5,cash,11213.32,cash,5312.35,27.44,31.58
2001-11-12,107282.8,76466.35,cash,14273.72,cash,11215.06,cash,5327.67,29.35,31.28
2001-11-13,107289.1,76478.25,cash,14275.94,cash,11216.81,cash,5318.09,26.47,30.96
2001-11-14,107297.31,76490.16,cash,14278.16,cash,11218.56,cash,5310.43,26.56,30.53
2001-11-15,107271.06,76502.06,cash,14280.39,cash,11220.3,cash,5268.31,25.56,30.07
2001-11-16,107281.19,76513.97,cash,14282.61,cash,11222.05,cash,5262.57,25.07,29.61
2001-11-19,107261.65,76525.88,cash,14284.83,cash,11223.8,cash,5227.14,24.46,29.22
2001-11-20,107283.28,76537.79,cash,14287.05,cash,11225.54,cash,5232.89,24.12,28.83
2001-11-21,107300.12,76549.7,cash,14289.28,cash,11227.29,cash,5233.85,24.19,28.49
2001-11-23,107323.28,76573.54,cash,14293.73,cash,11230.79,cash,5225.23,23.25,28.18
2001-11-26,107343.96,76585.45,cash,14295.95,cash,11232.53,cash,5230.02,23.79,27.95
2001-11-27,107369.42,76597.37,cash,14298.18,cash,11234.28,cash,5239.59,24,27.57
2001-11-28,107398.72,76609.3,cash,14300.4,cash,11236.03,cash,5252.99,25.9,27.19
2001-11-29,107408.88,76621.22,cash,14302.63,cash,11237.78,cash,5247.25,25.18,26.77
2001-11-30,107431.48,76633.15,cash,14304.85,cash,11239.53,cash,5253.95,23.84,26.35
2001-12-03,107507.7,76599.23,cash,14298.52,cash,11234.55,cash,5375.38,25.77,26.1
2001-12-04,107488.73,76611.16,cash,14300.75,cash,11236.3,cash,5340.52,24.08,25.78
2001-12-05,107473.65,76623.08,cash,14302.98,cash,11238.05,cash,5309.54,23.02,25.49
2001-12-06,107497.29,76635.01,cash,14305.2,cash,11239.8,cash,5317.28,23.71,25.22
2001-12-07,107513.2,76646.94,cash,14307.43,cash,11241.55,cash,5317.28,23.49,24.96
2001-12-10,107494.24,76658.87,cash,14309.66,cash,11243.3,cash,5282.42,25.62,24.87
2001-12-11,107510.15,76670.8,cash,14311.88,cash,11245.05,cash,5282.42,25.3,24.67
2001-12-12,107555.12,76682.73,cash,14314.11,cash,11246.8,cash,5311.47,24.87,24.59
2001-12-13,107571.03,76694.67,cash,14316.34,cash,11248.55,cash,5311.47,25.91,24.56
2001-12-14,107668.29,76706.61,cash,14318.57,cash,11250.3,cash,5392.82,24.63,24.51
2001-12-17,107672.59,76718.54,cash,14320.8,cash,11252.05,cash,5381.2,24.26,24.47
2001-12-18,107736.93,76730.49,cash,14323.02,cash,11253.8,cash,5429.61,23.29,24.41
2001-12-19,107667.64,76742.43,cash,14325.25,cash,11255.56,cash,5344.4,22.58,24.33
2001-12-20,107687.44,76754.37,cash,14327.48,cash,11257.31,cash,5348.27,23.67,24.31
2001-12-21,107742.1,76766.32,cash,14329.71,cash,11259.06,cash,5387.01,22.5,24.27
2001-12-24,107756.09,76778.27,cash,14331.94,cash,11260.81,cash,5385.07,22.62,24.21
2001-12-26,107811.21,76802.17,cash,14336.41,cash,11264.32,cash,5408.31,22.29,24.13
2001-12-27,107784.54,76814.13,cash,14338.64,cash,11266.07,cash,5365.7,21.59,23.91
2001-12-28,107790.79,76826.08,cash,14340.87,cash,11267.83,cash,5356.02,21.4,23.72
2001-12-31,107853.22,76838.04,cash,14343.1,cash,11269.58,cash,5402.5,23.8,23.72
2002-01-02,107883.18,76866.76,cash,14348.46,cash,11273.79,cash,5394.16,22.71,23.57
2002-01-03,107891.39,76878.73,cash,14350.7,cash,11275.55,cash,5386.42,21.34,23.43
2002-01-04,107917.02,76890.7,cash,14352.93,cash,11277.3,cash,5396.09,20.45,23.3
2002-01-07,107929.11,76902.66,cash,14355.16,cash,11279.06,cash,5392.22,21.94,23.21
2002-01-08,107950.87,76914.63,cash,14357.4,cash,11280.81,cash,5398.03,21.83,23.13
2002-01-09,108050.01,76926.61,cash,14359.63,cash,11282.57,cash,5481.21,22.13,22.96
2002-01-10,108131.75,76938.58,cash,14361.87,cash,11284.32,cash,5546.98,22.36,22.81
2002-01-11,108163.19,76950.55,cash,14364.1,cash,11286.08,cash,5562.45,22.6,22.7
2002-01-14,108136.61,76962.53,cash,14366.34,cash,11287.84,cash,5519.9,23.58,22.58
2002-01-15,108137.1,76974.51,cash,14368.58,cash,11289.59,cash,5504.42,22.7,22.48
2002-01-16,108211.11,76986.49,cash,14370.81,cash,11291.35,cash,5562.45,23.45,22.44
2002-01-17,108167.12,76998.47,cash,14373.05,cash,11293.11,cash,5502.49,22.25,22.39
2002-01-18,108165.69,77010.46,cash,14375.29,cash,11294.87,cash,5485.08,22.52,22.39
2002-01-22,108163.8,77034.43,cash,14379.76,cash,11298.38,cash,5451.22,23.61,22.38
2002-01-23,108130.46,77046.43,cash,14382.0,cash,11300.14,cash,5401.9,21.88,22.35
2002-01-24,108137.75,77058.42,cash,14384.24,cash,11301.9,cash,5393.19,21.15,22.28
2002-01-25,108166.31,77070.41,cash,14386.48,cash,11303.66,cash,5405.77,21.01,22.22
2002-01-28,108174.57,77082.41,cash,14388.72,cash,11305.42,cash,5398.03,21.14,22.19
2002-01-29,108244.73,77094.41,cash,14390.96,cash,11307.18,cash,5452.19,24.35,22.34
2002-01-30,108264.6,77106.41,cash,14393.2,cash,11308.94,cash,5456.06,23.22,22.31
2002-01-31,108286.41,77118.41,cash,14395.44,cash,11310.7,cash,5461.86,21.09,22.23
2002-02-01,108377.85,77219.22,cash,14414.25,cash,11325.49,cash,5418.89,21.12,22.22
2002-02-04,108458.24,77231.24,cash,14416.5,cash,11327.25,cash,5483.26,24.87,22.44
2002-02-05,108627.61,77243.26,cash,14418.74,cash,11329.01,cash,5636.59,25.45,22.62
2002-02-06,108627.55,77255.28,cash,14420.99,cash,11330.77,cash,5620.5,26.09,22.83
2002-02-07,108707.95,77267.31,cash,14423.23,cash,11332.54,cash,5684.87,25.11,22.98
2002-02-08,108794.02,77279.34,cash,14425.48,cash,11334.3,cash,5754.91,23.26,23.02
2002-02-11,108728.66,77291.36,cash,14427.72,cash,11336.07,cash,5673.51,21.78,22.98
2002-02-12,108759.85,77303.39,cash,14429.97,cash,11337.83,cash,5688.65,21.62,22.88
2002-02-13,108756.96,77315.43,cash,14432.21,cash,11339.6,cash,5669.72,20.85,22.79
2002-02-14,108788.15,77327.46,cash,14434.46,cash,11341.36,cash,5684.87,21.77,22.71
2002-02-15,108762.55,77339.5,cash,14436.71,cash,11343.13,cash,5643.22,22.37,22.71
2002-02-19,108702.84,77363.57,cash,14441.2,cash,11346.66,cash,5551.41,24.43,22.81
2002-02-20,108689.55,77375.62,cash,14443.45,cash,11348.42,cash,5522.06,22.66,22.76
2002-02-21,108730.22,77387.66,cash,14445.7,cash,11350.19,cash,5546.67,23.8,22.86
2002-02-22,108746.28,77399.7,cash,14447.94,cash,11351.96,cash,5546.67,22.86,22.94
2002-02-25,108756.66,77411.75,cash,14450.19,cash,11353.72,cash,5541.0,21.84,22.98
2002-02-26,108868.33,77423.8,cash,14452.44,cash,11355.49,cash,5636.59,21.68,23.01
2002-02-27,108858.84,77435.85,cash,14454.69,cash,11357.26,cash,5611.04,21.49,22.87
2002-02-28,108885.32,77447.9,cash,14456.94,cash,11359.03,cash,5621.45,21.59,22.79
2002-03-01,108924.11,77608.43,cash,14486.91,cash,11382.57,cash,5446.21,19.96,22.73
